text,label,app_name,store_source,rating,review_date,label_source
"Fully verified as of last year and was able to use all features as a fully verified user. As of now it's still reflecting on the app that my account is fully verified but was not able to access some features. Already spoke with gcash cust service and advised that my account is semi-verified. WTH! Now, I can't even send money to any gcash account and my money is stuck in the app! I already emailed you and was advised that the rep will raised it to your support team. Here's the ticket #7773294 FYI",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-12-21T01:21:18.000Z,strict_rule_relabel
"I can't access my Gcash app since the other day. is there some system maintenance going on Gcash? Edit Review: I was able to access my account by uninstalling and installing the app again, then I got blocked due to forgetting my MPIN, when I tried to recover my account thru ""forget MPIN"".nut its not sending me password :( changing the rate. problem solved.",account_access_issue,GCash,Google Play (Kaggle public dataset),4,2019-02-26T12:35:25.000Z,strict_rule_relabel
"I'm a little bit disappointed with GCash right now. Its been 3 days since I cant transfer money to my Coins.ph or Paymaya accounts using Bank Transfer on my Android phone just when I needed too. I've reached out to almost 3 customer service reps to help me with my problem but until now, no solution was made. I've done basic troubleshooting. I hope you make the new update real soon and i hope no more issues with money transfer. It sucks.",transfer_issue,GCash,Google Play (Kaggle public dataset),3,2019-12-22T12:27:44.000Z,strict_rule_relabel
"GCASH HIDDEN CHARGES . i do cash in on 7/11 store. i do 2 consecutive transactions, the first transaction ammounted Php 6,600.00, and the second was Php 10,000.00, shortly after the transactions, i received confirmation sms from GCASH indicating that i only received 6,490.35 on my first transaction and only 9,803.92 on second transaction. THIS IS A BIG BIG SCAM . THEY WILL CHARGE YOU 2 % PAG MG CASH IN KA NG 5K UP. . D KA NILA I CCHARGE PG 5K BELOW. SO MEANS DAPAT PA 4.9K LANG ANG PAG CASH IN P",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-08-28T15:08:58.000Z,strict_rule_relabel
"Super buggy. Sometimes opening the app takes a lot of time, error always pop up (ie null error), it takes time to load to some app pages (ie pay bills). A lot of people use this so at least improve your app and debugg as much as you can. This is a bit irritating to use.",payment_failure,GCash,Google Play (Kaggle public dataset),2,2020-01-14T08:00:52.000Z,strict_rule_relabel
cannot log in get always same error HL3,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-02-26T13:21:43.000Z,strict_rule_relabel
cash in not working since latest update!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-12-23T02:47:42.000Z,strict_rule_relabel
"So far so good. Please add more merchants/allied business establishments, and negotiate w/ some government institutions.",feature_request,GCash,Google Play (Kaggle public dataset),5,2019-12-19T13:16:41.000Z,strict_rule_relabel
"Used to love this app! But starting 2020, whenever I try to cash in from my BPI account, it always says that they are unable to process my transaction :(",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-01-14T12:10:58.000Z,strict_rule_relabel
"I cant cash in using cliqq, it always says that there is a problem with the partner.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-12-30T06:11:03.000Z,strict_rule_relabel
Its very helpful but I can't verify my email. Please make it fast when sending verification code to email,account_access_issue,GCash,Google Play (Kaggle public dataset),4,2019-02-26T20:16:14.000Z,strict_rule_relabel
"Again im changing my review, not because my issue was resolved, but because it got worse. Now im unable to cash in using my bpi credit card. it always says it is unavailable with unexplanable errors or saying that bpi is under maintenance even though its not. i have been using your app for about a year or two. and if this issue doesnt get resolve i might consider changing e-wallet. Value your customers for they give you profits",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-01-03T02:43:07.000Z,strict_rule_relabel
Cant even change my mpin and cant withraw my remaining balance. Worst app ever We email already to g cash may times but it cant be resolve almost 3 days our money cant withraw this is a scam app. No customer service. No assurance that you can get your money .SCAM !,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-08-31T07:49:12.000Z,strict_rule_relabel
"Generating Wrong transaction history. Unreliable customer service, they can't even provide me proper statement of account and cannot answer me properly. I loaded my friend here, she did not received but was deducted. Upon asking them they just passed me to their support system and has to wait for their email. I tried to use QR code before but not working so I waited at Rustans for 2hrs for it work but still not working so i just left my groceries though it was already punched at cashier. Badxp",payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-01-15T13:34:24.000Z,strict_rule_relabel
very inconvinient! i forgot my pin and got locked. unable to login anymore. stupid customer care support. thumbsdown!,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-02-27T00:39:58.000Z,strict_rule_relabel
"My cash in issue has not been solve. I've been reporting this numerous time already. They will give you the templated trouble shooting, same questions again and again. Then you have to repeat the same actions all over again. Gcash customer service is not good at all.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-01-09T10:40:05.000Z,strict_rule_relabel
Please add Kuryente Load as an option to my save biller Or if I add a biller as favourite at least move them on top scrolling down defeats the purpose of making it as favourite,feature_request,GCash,Google Play (Kaggle public dataset),4,2019-12-22T16:42:08.000Z,strict_rule_relabel
"I used this apps everyday from loading, bills payment and many more. I hope you dont give me a problem someday...",payment_failure,GCash,Google Play (Kaggle public dataset),4,2020-01-15T13:45:25.000Z,strict_rule_relabel
Cash in problems are not being resolved immediately! Imagine floating your money for a long time!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-01-09T11:16:18.000Z,strict_rule_relabel
"Useless! I got reverted back to basic user even though I updated my information and made sure my account is fully verified. Now I can't even get my allowance for this month because of this!! Kahit i-press ko ang ""Get fully verified"" sa app, ang lumalabas lang ay ""We received your application. Please allow up to 30 minutes for us to review your application"". Yung hotline niyo na robot ang nagsasalita, wala namang naitulong. Ang tagal din magrespond ng support team niyo. Shame on you!",feature_request,GCash,Google Play (Kaggle public dataset),1,2019-12-23T08:31:38.000Z,strict_rule_relabel
"I used to like the convenience of GCash especially since I get my pay from PayPal. But eversince December 2019, something is happening with GCash and GCredit. First, I can't use GCredit at all. Then now in 2020, I can't send money to bank. I have raised these issues thru chat, email and phone support. The only reply I got is to use my GCash balance. That is not the point. The point is what is wrong? Why can't I use the app like I was able to do before? I am going to file a complaint.",transfer_issue,GCash,Google Play (Kaggle public dataset),2,2020-01-10T08:20:46.000Z,strict_rule_relabel
Not good my money scam at gcash care assistance agent today.2200 pesos and my husband account is hack now I really dont want to give any star!,security_concern,GCash,Google Play (Kaggle public dataset),1,2019-09-04T11:14:52.000Z,strict_rule_relabel
Loving it so far.. just little suggestions for the team; - Please add a finger print login. - Add history or transaction confirmation that we have successfully transferred funds from bank account to gcash. - Account avatar or should've link it to social media like Fb. - Add favorite for the contacts in Buy load feature for quick access. - And please make the ads or other information at the bottom part take less space than the upper part of the app. Thanks hope u hear this.,feature_request,GCash,Google Play (Kaggle public dataset),3,2019-12-24T21:53:52.000Z,strict_rule_relabel
How can i refund my paybill there is no sms confirmation even in my email..how many times i asked for help but no body could..first i tried to pay my bill and then transaction failed they said not deducted from my account and then suddenly i tried again its same failed then my money was was gone...hope u understand.ty,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-01-16T14:52:55.000Z,strict_rule_relabel
Always failed when cashin with PayPal. Poor service,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-01-10T08:33:50.000Z,strict_rule_relabel
"can you help me get through with the error message. it always pops up everytime i want to log in using my mpin. i just updated it now but still i couldn't log in. how am i suppose to use gcash if i can't even log in? i was actually thinking to order a card but hey, guess it'll not happen no more. any help will be appreciated.",account_access_issue,GCash,Google Play (Kaggle public dataset),2,2019-02-28T01:39:08.000Z,strict_rule_relabel
Cash in not received. I cashed in and it got debited from my account but i didnt receive it in my gcash wallet. Please help.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-01-14T07:35:44.000Z,strict_rule_relabel
This app scammed me i cash in money but i didnt receive i ask for support then they respond for the info its been two day since their last response after i sent the info they needed,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-09-05T10:55:45.000Z,strict_rule_relabel
Please include biometrics log in for faster transactions,feature_request,GCash,Google Play (Kaggle public dataset),3,2019-12-27T00:13:00.000Z,strict_rule_relabel
Very poor service. Always failing when using qr payments at grocery stores and bills payment. Chat support agents are also very useless.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2020-01-20T01:33:02.000Z,strict_rule_relabel
